,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV)
3514,24.0,30.0,36.16,360.0,-10.0
3515,24.0,50.0,27.54,360.0,-10.0
3516,24.0,80.0,30.17,360.0,-10.0
3517,24.0,10.0,92.69,500.0,-9.0
3518,24.0,20.0,106.1,500.0,-9.0
3519,24.0,30.0,52.93,500.0,-9.0
3520,24.0,50.0,28.26,500.0,-9.0
3521,24.0,80.0,29.46,500.0,-9.0
3522,24.0,10.0,100.0,360.0,-10.0
3523,24.0,20.0,98.12,360.0,-10.0
3524,24.0,30.0,20.14,360.0,-10.0
3525,24.0,80.0,2.877,360.0,-10.0
3526,24.0,10.0,106.76,500.0,-9.0
3527,24.0,20.0,101.58,500.0,-9.0
3528,24.0,30.0,26.76,500.0,-9.0
3529,24.0,50.0,1.438,500.0,-9.0
3530,24.0,80.0,1.35,500.0,-9.0
3531,24.0,0.0,100.0,329.0,-9.3
3532,24.0,5.0,97.2081,329.0,-9.3
3533,24.0,10.0,99.3638,329.0,-9.3
3534,24.0,20.0,79.7573,329.0,-9.3
3535,24.0,40.0,31.6136,329.0,-9.3
3536,24.0,80.0,15.2919,329.0,-9.3
3537,24.0,0.0,100.0,320.0,-7.5
3538,24.0,5.0,99.0558,320.0,-7.5
3539,24.0,10.0,91.6649,320.0,-7.5
3540,24.0,20.0,38.9018,320.0,-7.5
3541,24.0,40.0,23.9147,320.0,-7.5
3542,24.0,80.0,10.8779,320.0,-7.5
3543,24.0,0.0,100.0,936.0,-2.4
3544,24.0,5.0,97.6187,936.0,-2.4
3545,24.0,10.0,81.297,936.0,-2.4
3546,24.0,20.0,23.4014,936.0,-2.4
3547,24.0,40.0,9.8514,936.0,-2.4
3548,24.0,80.0,10.9805,936.0,-2.4
3549,48.0,0.0,100.2654,273.4,-11.7
3550,48.0,10.0,96.4053,273.4,-11.7
3551,48.0,15.0,100.5549,273.4,-11.7
3552,48.0,20.0,82.0748,273.4,-11.7
3553,48.0,25.0,63.3293,273.4,-11.7
3554,48.0,30.0,60.0724,273.4,-11.7
3555,48.0,35.0,59.6381,273.4,-11.7
3556,48.0,40.0,63.9807,273.4,-11.7
3557,48.0,80.0,55.6333,273.4,-11.7
3558,24.0,0.0,100.4584,273.4,-11.7
3559,24.0,10.0,105.4524,273.4,-11.7
3560,24.0,15.0,100.6755,273.4,-11.7
3561,24.0,20.0,93.2207,273.4,-11.7
3562,24.0,25.0,75.8987,273.4,-11.7
3563,24.0,30.0,71.2666,273.4,-11.7
3564,24.0,35.0,69.5296,273.4,-11.7
3565,24.0,40.0,69.9156,273.4,-11.7
3566,24.0,80.0,49.9397,273.4,-11.7
3567,6.0,0.0,100.6514,273.4,-11.7
3568,6.0,10.0,104.994,273.4,-11.7
3569,6.0,15.0,101.0374,273.4,-11.7
3570,6.0,20.0,105.38,273.4,-11.7
3571,6.0,25.0,76.6224,273.4,-11.7
3572,6.0,30.0,59.8311,273.4,-11.7
3573,6.0,35.0,55.9711,273.4,-11.7
3574,6.0,40.0,53.6309,273.4,-11.7
3575,6.0,80.0,60.2171,273.4,-11.7
3576,3.0,0.0,100.5066,273.4,-11.7
3577,3.0,10.0,101.9783,273.4,-11.7
3578,3.0,15.0,92.5694,273.4,-11.7
3579,3.0,20.0,86.4897,273.4,-11.7
3580,3.0,25.0,64.994,273.4,-11.7
3581,3.0,30.0,57.0808,273.4,-11.7
3582,3.0,35.0,57.0326,273.4,-11.7
3583,3.0,40.0,50.2292,273.4,-11.7
3584,3.0,80.0,61.7732,273.4,-11.7
3585,48.0,0.0,100.1351,273.4,-11.7
3586,48.0,10.0,77.2072,273.4,-11.7
3587,48.0,15.0,71.6667,273.4,-11.7
3588,48.0,20.0,55.8446,273.4,-11.7
3589,48.0,25.0,9.8311,273.4,-11.7
3590,48.0,30.0,8.5811,273.4,-11.7
3591,48.0,35.0,7.2973,273.4,-11.7
3592,48.0,40.0,7.0721,273.4,-11.7
3593,24.0,0.0,100.1126,273.4,-11.7
3594,24.0,10.0,79.8649,273.4,-11.7
3595,24.0,15.0,80.4054,273.4,-11.7
3596,24.0,20.0,73.0405,273.4,-11.7
3597,24.0,25.0,15.1351,273.4,-11.7
3598,24.0,30.0,11.7568,273.4,-11.7
3599,24.0,35.0,9.7973,273.4,-11.7
3600,24.0,40.0,8.8514,273.4,-11.7
3601,6.0,0.0,100.2027,273.4,-11.7
3602,6.0,10.0,95.6081,273.4,-11.7
3603,6.0,15.0,86.2162,273.4,-11.7
3604,6.0,20.0,81.0811,273.4,-11.7
3605,6.0,25.0,72.3649,273.4,-11.7
3606,6.0,30.0,68.0405,273.4,-11.7
3607,6.0,35.0,60.7432,273.4,-11.7
3608,6.0,40.0,56.6892,273.4,-11.7
3609,6.0,80.0,30.0,273.4,-11.7
3610,3.0,0.0,100.2703,273.4,-11.7
3611,3.0,10.0,97.3649,273.4,-11.7
3612,3.0,15.0,90.8784,273.4,-11.7
3613,3.0,20.0,89.6622,273.4,-11.7
3614,3.0,25.0,76.8018,273.4,-11.7
3615,3.0,30.0,71.036,273.4,-11.7
3616,3.0,35.0,64.6396,273.4,-11.7
3617,3.0,40.0,61.6667,273.4,-11.7
3618,3.0,80.0,48.2432,273.4,-11.7
3619,72.0,0.0,101.5007,687.0,31.3
3620,72.0,1.56,91.678,687.0,31.3
3621,72.0,3.13,87.4215,687.0,31.3
3622,72.0,6.25,67.94,687.0,31.3
3623,72.0,12.5,4.7476,687.0,31.3
3624,72.0,25.0,2.292,687.0,31.3
3625,72.0,50.0,7.367,687.0,31.3
3626,24.0,0.0,101.3115,687.0,31.3
3627,24.0,1.56,98.0328,687.0,31.3
3628,24.0,3.13,86.7213,687.0,31.3
3629,24.0,6.25,78.8525,687.0,31.3
3630,24.0,12.5,25.082,687.0,31.3
3631,24.0,25.0,5.2459,687.0,31.3
3632,24.0,50.0,8.6066,687.0,31.3
3633,12.0,0.0,101.3115,687.0,31.3
3634,12.0,1.56,111.3115,687.0,31.3
3635,12.0,3.13,91.3115,687.0,31.3
3636,12.0,6.25,88.0328,687.0,31.3
3637,12.0,12.5,89.0164,687.0,31.3
3638,12.0,25.0,55.9016,687.0,31.3
3639,12.0,50.0,51.9672,687.0,31.3
3640,72.0,0.0,101.337,640.0,29.4
3641,72.0,1.56,85.457,640.0,29.4
3642,72.0,3.13,83.8199,640.0,29.4
3643,72.0,6.25,64.0109,640.0,29.4
3644,72.0,12.5,2.4557,640.0,29.4
3645,72.0,25.0,1.9645,640.0,29.4
3646,72.0,50.0,4.2565,640.0,29.4
3647,24.0,0.0,101.3115,640.0,29.4
3648,24.0,1.56,99.1803,640.0,29.4
3649,24.0,3.13,88.6885,640.0,29.4
3650,24.0,6.25,81.4754,640.0,29.4
3651,24.0,12.5,17.8688,640.0,29.4
3652,24.0,25.0,4.7541,640.0,29.4
3653,24.0,50.0,4.4262,640.0,29.4
3654,12.0,0.0,101.1475,640.0,29.4
3655,12.0,1.56,111.2295,640.0,29.4
3656,12.0,3.13,106.3115,640.0,29.4
3657,12.0,6.25,106.5574,640.0,29.4
3658,12.0,12.5,73.4426,640.0,29.4
3659,12.0,25.0,55.6557,640.0,29.4
3660,12.0,50.0,54.5902,640.0,29.4
3661,72.0,0.0,101.4501,795.0,27.4
3662,72.0,1.56,78.3037,795.0,27.4
3663,72.0,3.13,68.7825,795.0,27.4
3664,72.0,6.25,58.6046,795.0,27.4
3665,72.0,12.5,34.6375,795.0,27.4
3666,72.0,25.0,1.4364,795.0,27.4
3667,72.0,50.0,3.2832,795.0,27.4
3668,24.0,0.0,101.6644,795.0,27.4
3669,24.0,1.56,99.3724,795.0,27.4
3670,24.0,3.13,90.8595,795.0,27.4
3671,24.0,6.25,78.7449,795.0,27.4
3672,24.0,12.5,63.8472,795.0,27.4
3673,24.0,25.0,15.5525,795.0,27.4
3674,24.0,50.0,2.292,795.0,27.4
3675,12.0,0.0,100.9756,795.0,27.4
3676,12.0,1.56,99.8374,795.0,27.4
3677,12.0,3.13,84.878,795.0,27.4
3678,12.0,6.25,84.065,795.0,27.4
3679,12.0,12.5,79.187,795.0,27.4
3680,12.0,25.0,35.6098,795.0,27.4
3681,12.0,50.0,21.626,795.0,27.4
3682,72.0,0.0,102.2896,1093.0,21.6
3683,72.0,1.56,80.6069,1093.0,21.6
3684,72.0,3.13,72.0,1093.0,21.6
3685,72.0,6.25,69.3517,1093.0,21.6
3686,72.0,12.5,11.7517,1093.0,21.6
3687,72.0,25.0,3.5586,1093.0,21.6
3688,72.0,50.0,4.3035,1093.0,21.6
3689,24.0,0.0,101.4433,1093.0,21.6
3690,24.0,1.56,88.0825,1093.0,21.6
3691,24.0,3.13,80.6598,1093.0,21.6
3692,24.0,6.25,79.4227,1093.0,21.6
3693,24.0,12.5,76.4536,1093.0,21.6
3694,24.0,25.0,45.2784,1093.0,21.6
3695,24.0,50.0,6.6804,1093.0,21.6
3696,12.0,0.0,100.8197,1093.0,21.6
3697,12.0,1.56,102.2951,1093.0,21.6
3698,12.0,3.13,93.4426,1093.0,21.6
3699,12.0,6.25,94.918,1093.0,21.6
3700,12.0,12.5,98.1148,1093.0,21.6
3701,12.0,25.0,55.8197,1093.0,21.6
3702,12.0,50.0,24.3443,1093.0,21.6
3703,24.0,0.1,99.3899,295.5,-41.6
3704,24.0,10.0,16.6812,295.5,-41.6
3705,24.0,100.0,15.3939,295.5,-41.6
3706,24.0,0.1,83.9423,295.5,-41.6
3707,24.0,10.0,26.3359,295.5,-41.6
3708,24.0,100.0,18.6121,295.5,-41.6
3709,24.0,0.1,111.7895,236.0,-41.6
3710,24.0,1.0,109.2632,236.0,-41.6
3711,24.0,0.1,87.2481,236.0,-41.6
3712,24.0,1.0,65.2331,236.0,-41.6
3713,48.0,0.1,114.2285,295.5,-41.6
3714,48.0,1.0,107.8156,295.5,-41.6
3715,48.0,10.0,3.3066,295.5,-41.6
3716,48.0,100.0,4.8096,295.5,-41.6
3717,24.0,0.1,102.2712,295.5,-41.6
3718,24.0,10.0,2.004,295.5,-41.6
3719,24.0,100.0,0.4008,295.5,-41.6
3720,48.0,0.1,119.2404,236.0,-41.6
3721,48.0,1.0,127.4363,236.0,-41.6
3722,48.0,10.0,116.3751,236.0,-41.6
3723,48.0,100.0,40.8796,236.0,-41.6
3724,24.0,0.1,86.8566,236.0,-41.6
3725,24.0,1.0,84.4578,236.0,-41.6
3726,4.0,200.0,9.1,313.8,7.6
3727,4.0,200.0,9.5,114.7,28.8
3728,14.0,100.0,10.2,114.7,28.8
3729,14.0,100.0,11.0,69.4,28.8
3730,4.0,200.0,11.3,291.7,-46.1
3731,24.0,50.0,11.8,114.7,28.8
3732,36.0,50.0,12.6,69.4,28.8
3733,60.0,25.0,12.7,114.7,28.8
3734,14.0,200.0,13.1,208.3,21.6
3735,14.0,200.0,13.6,69.4,28.8
3736,14.0,100.0,14.3,313.8,7.6
3737,72.0,12.5,14.3,114.7,28.8
3738,14.0,200.0,14.8,305.3,7.6
3739,24.0,200.0,15.7,298.4,-46.1
3740,24.0,50.0,16.7,313.8,7.6
3741,24.0,100.0,17.3,291.7,-46.1
3742,24.0,100.0,18.7,298.4,-46.1
3743,36.0,25.0,19.2,69.4,28.8
3744,24.0,200.0,21.3,298.4,-46.1
3745,24.0,200.0,21.9,191.6,21.6
3746,24.0,50.0,23.3,298.4,-46.1
3747,24.0,50.0,23.6,291.7,-46.1
3748,14.0,100.0,23.9,305.3,7.6
3749,24.0,200.0,25.8,305.3,7.6
3750,24.0,200.0,26.3,114.7,28.8
3751,24.0,200.0,27.8,208.3,21.6
3752,24.0,25.0,30.5,291.7,-46.1
3753,14.0,200.0,30.7,69.4,28.8
3754,48.0,100.0,30.7,114.7,28.8
3755,24.0,200.0,30.8,313.8,7.6
3756,24.0,50.0,31.7,305.3,7.6
3757,48.0,100.0,32.1,298.4,-46.1
3758,24.0,25.0,32.2,313.8,7.6
3759,48.0,100.0,32.6,191.6,21.6
3760,24.0,200.0,32.8,291.7,-46.1
3761,48.0,100.0,32.9,208.3,21.6
3762,72.0,6.3,33.8,114.7,28.8
3763,24.0,200.0,33.9,191.6,21.6
3764,48.0,100.0,35.2,69.4,28.8
3765,24.0,25.0,36.9,298.4,-46.1
3766,24.0,12.5,38.4,69.4,28.8
3767,14.0,50.0,39.3,114.7,28.8
3768,14.0,50.0,39.9,69.4,28.8
3769,38.0,100.0,41.0,305.3,7.6
3770,38.0,100.0,42.1,313.8,7.6
3771,24.0,12.5,44.4,291.7,-46.1
3772,14.0,25.0,45.3,305.3,7.6
3773,38.0,100.0,46.1,291.7,-46.1
3774,14.0,50.0,46.5,191.6,21.6
3775,14.0,50.0,48.2,208.3,21.6
3776,4.0,50.0,49.4,313.8,7.6
3777,38.0,100.0,50.2,191.6,21.6
3778,38.0,100.0,50.8,208.3,21.6
3779,24.0,25.0,52.4,69.4,28.8
3780,4.0,50.0,52.5,305.3,7.6
3781,24.0,25.0,53.9,114.7,28.8
3782,14.0,12.5,54.5,298.4,-46.1
3783,48.0,6.3,54.9,291.7,-46.1
3784,4.0,50.0,55.0,298.4,-46.1
3785,4.0,50.0,55.5,291.7,-46.1
3786,36.0,6.3,57.5,69.4,28.8
3787,4.0,12.5,57.8,313.8,7.6
3788,72.0,3.2,58.8,114.7,28.8
3789,4.0,25.0,59.9,208.3,21.6
3790,4.0,50.0,62.6,208.3,21.6
3791,48.0,6.3,63.2,313.8,7.6
3792,4.0,25.0,66.2,313.8,7.6
3793,14.0,12.5,66.2,305.3,7.6
3794,4.0,25.0,67.6,191.6,21.6
3795,14.0,50.0,67.8,191.6,21.6
3796,24.0,12.5,67.8,208.3,21.6
3797,4.0,25.0,68.5,305.3,7.6
3798,14.0,6.3,71.8,298.4,-46.1
3799,14.0,12.5,72.5,69.4,28.8
3800,48.0,3.2,73.9,69.4,28.8
3801,4.0,25.0,76.5,298.4,-46.1
3802,4.0,25.0,76.8,291.7,-46.1
3803,38.0,3.2,78.1,298.4,-46.1
3804,38.0,12.5,79.1,313.8,7.6
3805,38.0,12.5,79.6,114.7,28.8
3806,38.0,3.2,80.0,248.4,21.4
3807,38.0,3.2,80.0,248.4,21.4
3808,38.0,0.8,80.0,196.6,-2.1
3809,38.0,0.8,80.0,227.4,6.5
3810,38.0,3.2,80.0,307.7,33.5
3811,24.0,200.0,80.0,307.7,33.5
3812,38.0,6.3,80.0,280.6,33.5
3813,38.0,3.2,80.0,259.8,61.9
3814,9.0,25.0,80.0,259.8,61.9
3815,38.0,0.4,80.0,244.5,61.9
3816,38.0,3.2,80.0,244.5,61.9
3817,38.0,1.6,80.0,244.5,61.9
3818,38.0,0.8,80.0,155.1,54.3
3819,38.0,0.8,80.0,155.1,54.3
3820,38.0,6.3,80.0,155.1,54.3
3821,38.0,12.5,80.0,162.6,54.3
3822,60.0,200.0,80.0,202.8,27.6
3823,38.0,1.6,80.0,195.5,-35.3
3824,24.0,200.0,80.0,195.5,-35.3
3825,48.0,0.4,80.0,46.4,-31.8
3826,38.0,1.6,80.5,114.7,28.8
3827,38.0,6.3,80.9,208.3,21.6
3828,72.0,0.4,81.0,260.4,0.0
3829,24.0,50.0,81.0,260.4,0.0
3830,38.0,1.6,81.0,230.5,0.0
3831,14.0,25.0,81.0,261.6,21.4
3832,38.0,0.8,81.0,248.4,21.4
3833,38.0,6.3,81.0,196.6,-2.1
3834,72.0,0.4,81.0,196.6,-2.1
3835,38.0,0.8,81.0,280.6,33.5
3836,24.0,200.0,81.0,280.6,33.5
3837,48.0,100.0,81.0,244.5,61.9
3838,24.0,50.0,81.0,244.5,61.9
3839,72.0,0.4,81.0,162.6,54.3
3840,38.0,0.8,81.0,202.8,27.6
3841,24.0,50.0,81.0,202.8,27.6
3842,72.0,0.4,81.0,189.5,27.6
3843,48.0,0.4,81.0,274.9,-35.3
3844,38.0,12.5,81.0,274.9,-35.3
3845,24.0,50.0,81.0,181.9,-31.8
3846,72.0,0.4,81.0,181.9,-31.8
3847,60.0,12.5,81.0,46.4,-31.8
3848,24.0,100.0,81.0,46.4,-31.8
3849,14.0,25.0,81.5,191.6,21.6
3850,38.0,6.3,81.7,305.3,7.6
3851,38.0,12.5,81.8,298.4,-46.1
3852,24.0,200.0,82.0,260.4,0.0
3853,72.0,0.8,82.0,230.5,0.0
3854,72.0,1.6,82.0,261.6,21.4
3855,38.0,6.3,82.0,261.6,21.4
3856,24.0,50.0,82.0,261.6,21.4
3857,24.0,200.0,82.0,248.4,21.4
3858,72.0,0.4,82.0,206.3,-2.1
3859,24.0,50.0,82.0,206.3,-2.1
3860,60.0,200.0,82.0,206.3,-2.1
3861,72.0,3.2,82.0,227.4,6.5
3862,24.0,50.0,82.0,222.0,6.5
3863,38.0,12.5,82.0,307.7,33.5
3864,24.0,200.0,82.0,280.6,33.5
3865,48.0,100.0,82.0,259.8,61.9
3866,72.0,0.8,82.0,244.5,61.9
3867,60.0,200.0,82.0,155.1,54.3
3868,60.0,100.0,82.0,189.5,27.6
3869,38.0,12.5,82.0,189.5,27.6
3870,60.0,200.0,82.0,189.5,27.6
3871,48.0,0.8,82.0,274.9,-35.3
3872,38.0,6.3,82.0,195.5,-35.3
3873,38.0,6.3,82.0,181.9,-31.8
3874,48.0,0.8,82.0,46.4,-31.8
3875,72.0,6.3,83.0,261.6,21.4
3876,72.0,0.8,83.0,248.4,21.4
3877,38.0,12.5,83.0,206.3,-2.1
3878,48.0,25.0,83.0,206.3,-2.1
3879,72.0,1.6,83.0,206.3,-2.1
3880,24.0,50.0,83.0,196.6,-2.1
3881,72.0,0.8,83.0,222.0,6.5
3882,72.0,3.2,83.0,222.0,6.5
3883,72.0,6.3,83.0,307.7,33.5
3884,72.0,0.8,83.0,280.6,33.5
3885,18.0,100.0,83.0,280.6,33.5
3886,48.0,25.0,83.0,202.8,27.6
3887,72.0,0.4,83.0,195.5,-35.3
3888,24.0,200.0,83.0,195.5,-35.3
3889,38.0,12.5,83.1,305.3,7.6
3890,72.0,3.2,83.5,208.3,21.6
3891,72.0,3.2,84.0,230.5,0.0
3892,4.5,100.0,84.0,230.5,0.0
3893,4.5,100.0,84.0,206.3,-2.1
3894,48.0,200.0,84.0,206.3,-2.1
3895,72.0,0.4,84.0,196.6,-2.1
3896,72.0,1.6,84.0,196.6,-2.1
3897,38.0,12.5,84.0,280.6,33.5
3898,24.0,50.0,84.0,280.6,33.5
3899,24.0,50.0,84.0,259.8,61.9
3900,72.0,6.3,84.0,244.5,61.9
3901,72.0,3.2,84.0,155.1,54.3
3902,72.0,1.6,84.0,155.1,54.3
3903,60.0,200.0,84.0,162.6,54.3
3904,72.0,6.3,84.0,189.5,27.6
3905,72.0,3.2,84.0,274.9,-35.3
3906,72.0,6.3,84.0,181.9,-31.8
3907,48.0,25.0,84.0,181.9,-31.8
3908,24.0,1.6,84.0,46.4,-31.8
3909,24.0,50.0,84.0,46.4,-31.8
3910,24.0,50.0,84.0,46.4,-31.8
3911,24.0,100.0,84.0,46.4,-31.8
3912,38.0,12.5,85.0,260.4,0.0
3913,24.0,100.0,85.0,260.4,0.0
3914,38.0,6.3,85.0,230.5,0.0
3915,24.0,50.0,85.0,230.5,0.0
3916,24.0,200.0,85.0,230.5,0.0
3917,72.0,0.4,85.0,261.6,21.4
3918,24.0,50.0,85.0,248.4,21.4
3919,72.0,0.4,85.0,248.4,21.4
3920,4.5,100.0,85.0,206.3,-2.1
3921,24.0,50.0,85.0,227.4,6.5
3922,72.0,1.6,85.0,307.7,33.5
3923,72.0,0.4,85.0,259.8,61.9
3924,38.0,6.3,85.0,259.8,61.9
3925,36.0,100.0,85.0,162.6,54.3
3926,38.0,3.2,85.0,162.6,54.3
3927,72.0,1.6,85.0,202.8,27.6
3928,48.0,25.0,85.0,202.8,27.6
3929,48.0,25.0,85.0,189.5,27.6
3930,38.0,6.3,85.0,195.5,-35.3
3931,48.0,25.0,85.7,208.3,21.6
3932,38.0,3.2,85.9,313.8,7.6
3933,38.0,12.5,85.9,291.7,-46.1
3934,24.0,50.0,86.0,260.4,0.0
3935,38.0,3.2,86.0,260.4,0.0
3936,38.0,12.5,86.0,260.4,0.0
3937,4.5,100.0,86.0,230.5,0.0
3938,24.0,50.0,86.0,261.6,21.4
3939,24.0,200.0,86.0,261.6,21.4
3940,38.0,12.5,86.0,261.6,21.4
3941,18.0,100.0,86.0,248.4,21.4
3942,48.0,25.0,86.0,227.4,6.5
3943,4.5,100.0,86.0,227.4,6.5
3944,72.0,0.4,86.0,222.0,6.5
3945,24.0,200.0,86.0,307.7,33.5
3946,38.0,6.3,86.0,280.6,33.5
3947,72.0,0.8,86.0,244.5,61.9
3948,38.0,3.2,86.0,162.6,54.3
3949,48.0,25.0,86.0,162.6,54.3
3950,38.0,6.3,86.0,162.6,54.3
3951,38.0,3.2,86.0,189.5,27.6
3952,72.0,0.8,86.0,189.5,27.6
3953,38.0,6.3,86.0,274.9,-35.3
3954,72.0,1.6,86.0,274.9,-35.3
3955,24.0,50.0,86.0,274.9,-35.3
3956,72.0,1.6,86.0,195.5,-35.3
3957,60.0,200.0,86.0,181.9,-31.8
3958,14.0,12.5,86.0,46.4,-31.8
3959,18.0,100.0,87.0,261.6,21.4
3960,72.0,1.6,87.0,248.4,21.4
3961,60.0,200.0,87.0,196.6,-2.1
3962,14.0,12.5,87.0,196.6,-2.1
3963,24.0,100.0,87.0,196.6,-2.1
3964,4.5,100.0,87.0,227.4,6.5
3965,38.0,6.3,87.0,227.4,6.5
3966,38.0,3.2,87.0,307.7,33.5
3967,14.0,12.5,87.0,307.7,33.5
3968,48.0,25.0,87.0,307.7,33.5
3969,14.0,12.5,87.0,244.5,61.9
3970,38.0,3.2,87.0,202.8,27.6
3971,38.0,3.2,87.0,189.5,27.6
3972,24.0,50.0,87.0,189.5,27.6
3973,36.0,100.0,87.0,274.9,-35.3
3974,72.0,0.8,87.0,195.5,-35.3
3975,24.0,100.0,87.0,195.5,-35.3
3976,72.0,0.4,87.0,181.9,-31.8
3977,14.0,12.5,87.3,191.6,21.6
3978,38.0,6.3,87.6,305.3,7.6
3979,38.0,6.3,87.9,313.8,7.6
3980,72.0,0.4,88.0,260.4,0.0
3981,38.0,3.2,88.0,261.6,21.4
3982,18.0,100.0,88.0,248.4,21.4
3983,38.0,3.2,88.0,196.6,-2.1
3984,38.0,6.3,88.0,196.6,-2.1
3985,72.0,1.6,88.0,227.4,6.5
3986,72.0,0.4,88.0,259.8,61.9
3987,48.0,50.0,88.0,244.5,61.9
3988,72.0,0.4,88.0,244.5,61.9
3989,48.0,25.0,88.0,244.5,61.9
3990,14.0,12.5,88.0,155.1,54.3
3991,48.0,25.0,88.0,155.1,54.3
3992,60.0,200.0,88.0,155.1,54.3
3993,72.0,0.8,88.0,162.6,54.3
3994,48.0,50.0,88.0,202.8,27.6
3995,72.0,0.4,88.0,202.8,27.6
3996,48.0,50.0,88.0,195.5,-35.3
3997,14.0,12.5,88.0,181.9,-31.8
3998,60.0,200.0,88.0,181.9,-31.8
3999,14.0,6.3,88.3,69.4,28.8
4000,14.0,12.5,88.6,191.6,21.6
4001,14.0,6.3,88.7,114.7,28.8
4002,72.0,0.8,89.0,260.4,0.0
4003,14.0,12.5,89.0,230.5,0.0
4004,48.0,25.0,89.0,230.5,0.0
4005,48.0,50.0,89.0,230.5,0.0
4006,72.0,0.8,89.0,261.6,21.4
4007,72.0,0.8,89.0,261.6,21.4
4008,48.0,25.0,89.0,261.6,21.4
4009,72.0,0.8,89.0,206.3,-2.1
4010,24.0,100.0,89.0,196.6,-2.1
4011,60.0,200.0,89.0,196.6,-2.1
4012,72.0,0.4,89.0,227.4,6.5
4013,38.0,3.2,89.0,227.4,6.5
4014,14.0,6.3,89.0,227.4,6.5
4015,48.0,25.0,89.0,244.5,61.9
4016,48.0,25.0,89.0,155.1,54.3
4017,60.0,200.0,89.0,162.6,54.3
4018,48.0,0.4,89.0,46.4,-31.8
4019,14.0,12.5,89.4,208.3,21.6
4020,14.0,6.3,89.8,291.7,-46.1
4021,72.0,0.4,90.0,261.6,21.4
4022,24.0,200.0,90.0,261.6,21.4
4023,24.0,200.0,90.0,248.4,21.4
4024,14.0,12.5,90.0,227.4,6.5
4025,72.0,0.4,90.0,222.0,6.5
4026,36.0,100.0,90.0,307.7,33.5
4027,72.0,3.2,90.0,280.6,33.5
4028,72.0,1.6,90.0,280.6,33.5
4029,48.0,25.0,90.0,280.6,33.5
4030,14.0,12.5,90.0,259.8,61.9
4031,72.0,0.4,90.0,155.1,54.3
4032,48.0,50.0,90.0,155.1,54.3
4033,14.0,12.5,90.0,162.6,54.3
4034,48.0,50.0,90.0,162.6,54.3
4035,14.0,12.5,90.0,202.8,27.6
4036,24.0,100.0,90.0,195.5,-35.3
4037,72.0,3.2,90.0,181.9,-31.8
4038,14.0,6.3,90.0,46.4,-31.8
4039,36.0,25.0,90.0,46.4,-31.8
4040,14.0,6.3,90.0,46.4,-31.8
4041,36.0,200.0,90.0,46.4,-31.8
4042,14.0,6.3,90.8,298.4,-46.1
4043,72.0,0.4,91.0,206.3,-2.1
4044,72.0,0.8,91.0,196.6,-2.1
4045,24.0,12.5,91.0,222.0,6.5
4046,24.0,200.0,91.0,222.0,6.5
4047,14.0,6.3,91.0,244.5,61.9
4048,72.0,1.6,91.0,162.6,54.3
4049,36.0,200.0,91.0,274.9,-35.3
4050,72.0,3.2,91.0,195.5,-35.3
4051,48.0,50.0,91.0,195.5,-35.3
4052,72.0,0.8,91.0,181.9,-31.8
4053,72.0,3.2,91.0,181.9,-31.8
4054,48.0,50.0,91.0,181.9,-31.8
4055,36.0,100.0,91.0,181.9,-31.8
4056,72.0,3.2,91.4,291.7,-46.1
4057,72.0,1.6,91.7,208.3,21.6
4058,24.0,3.2,91.8,69.4,28.8
4059,48.0,25.0,92.0,260.4,0.0
4060,72.0,1.6,92.0,260.4,0.0
4061,72.0,0.4,92.0,230.5,0.0
4062,72.0,1.6,92.0,230.5,0.0
4063,48.0,25.0,92.0,196.6,-2.1
4064,48.0,25.0,92.0,196.6,-2.1
4065,24.0,200.0,92.0,222.0,6.5
4066,24.0,12.5,92.0,202.8,27.6
4067,14.0,6.3,92.0,274.9,-35.3
4068,36.0,100.0,92.0,181.9,-31.8
4069,14.0,6.3,92.3,191.6,21.6
4070,14.0,6.3,92.8,208.3,21.6
4071,72.0,3.2,92.8,313.8,7.6
4072,72.0,3.2,92.8,114.7,28.8
4073,24.0,200.0,93.0,260.4,0.0
4074,72.0,0.4,93.0,248.4,21.4
4075,14.0,6.3,93.0,248.4,21.4
4076,24.0,12.5,93.0,248.4,21.4
4077,48.0,25.0,93.0,248.4,21.4
4078,14.0,6.3,93.0,206.3,-2.1
4079,72.0,1.6,93.0,227.4,6.5
4080,24.0,200.0,93.0,227.4,6.5
4081,14.0,6.3,93.0,222.0,6.5
4082,72.0,0.8,93.0,307.7,33.5
4083,72.0,50.0,93.0,307.7,33.5
4084,24.0,200.0,93.0,259.8,61.9
4085,36.0,100.0,93.0,155.1,54.3
4086,72.0,50.0,93.0,155.1,54.3
4087,72.0,3.2,93.0,291.7,-46.1
4088,14.0,6.3,93.0,189.5,27.6
4089,72.0,0.4,93.0,274.9,-35.3
4090,72.0,3.2,93.0,195.5,-35.3
4091,36.0,200.0,93.0,46.4,-31.8
4092,48.0,0.8,93.0,46.4,-31.8
4093,72.0,0.8,93.6,114.7,28.8
4094,72.0,1.6,94.0,260.4,0.0
4095,72.0,1.6,94.0,261.6,21.4
4096,72.0,50.0,94.0,248.4,21.4
4097,72.0,3.2,94.0,206.3,-2.1
4098,24.0,200.0,94.0,227.4,6.5
4099,48.0,12.5,94.0,222.0,6.5
4100,18.0,6.3,94.0,307.7,33.5
